ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
11/2019,33053043310000.0,23615.0,MUREX PETROLEUM CORPORATION,AMBER ELIZABETH  36-25H,SESW,36.0,151.0,101.0,MCK,ALEXANDER,BAKKEN,1239.0,1554.0,30.0,1091.0,3498.0,3068.0,40.0,47.849160827939,-103.553817009562
11/2019,33053014360000.0,9132.0,"TAQA USA, INC.",SKEDSVOLD     23-6,SENW,23.0,151.0,101.0,MCK,ALEXANDER,DUPEROW,916.0,127.0,3.0,857.0,174.0,0.0,0.0,47.886721175931,-103.575385818093
11/2019,33053015410000.0,9617.0,"TAQA USA, INC.",BOLKEN     24-12,NWSW,24.0,151.0,101.0,MCK,ALEXANDER,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8826553985718,-103.559199828839
11/2019,33053012110000.0,8165.0,"TAQA USA, INC.",SKEDSVOLD  1,SENE,23.0,151.0,101.0,MCK,ALEXANDER,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8862431659509,-103.565237841024
11/2019,33053026140000.0,15670.0,"TAQA USA, INC.",HANSEN  2-23,W2SE,23.0,151.0,101.0,MCK,ALEXANDER,RED RIVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8808897981003,-103.569356153667
11/2019,33053012110000.0,8165.0,"TAQA USA, INC.",SKEDSVOLD  1,SENE,23.0,151.0,101.0,MCK,ALEXANDER,RED RIVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8862431659509,-103.565237841024
11/2019,33023008590000.0,23323.0,HUNT OIL COMPANY,ALEXANDRIA   1-33-28HTF,LOT3,1.0,160.0,101.0,DIV,ALEXANDRIA,BAKKEN,406.0,871.0,29.0,490.0,349.0,65.0,0.0,48.7189245896509,-103.678495125213
11/2019,33023012220000.0,28507.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-21-16H-1,SWSE,21.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1404.0,2191.0,30.0,1449.0,1973.0,1048.0,0.0,48.7502912708936,-103.668858212674
11/2019,33023012200000.0,28501.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-22-15H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,370.0,1818.0,23.0,362.0,359.0,338.0,0.0,48.7507668610766,-103.654346499499
11/2019,33023010970000.0,26256.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-24-13H-1,SESW,24.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1573.0,3391.0,30.0,1731.0,2103.0,1725.0,0.0,48.7503655285248,-103.610296047251
11/2019,33023011690000.0,27725.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-32-29H-1,SWSE,32.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1107.0,1204.0,30.0,1008.0,1168.0,693.0,0.0,48.721096739623,-103.692290995266
11/2019,33023010160000.0,25096.0,HUNT OIL COMPANY,ALEXANDRIA  1-26-35H,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,824.0,1354.0,30.0,973.0,1111.0,637.0,0.0,48.749063083297,-103.632394576623
11/2019,33023011820000.0,27921.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-17-20H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1492.0,1583.0,30.0,1492.0,1562.0,895.0,16.0,48.7781485011246,-103.698924377764
11/2019,33023010470000.0,25666.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-18-19H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,824.0,1574.0,30.0,1235.0,1131.0,656.0,0.0,48.7770969697181,-103.718871506119
11/2019,33023010980000.0,26259.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-23-14H-1,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1459.0,4049.0,30.0,1465.0,1212.0,738.0,0.0,48.7489431128092,-103.632828882323
11/2019,33023012210000.0,28502.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-27-34H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,742.0,2546.0,30.0,748.0,364.0,341.0,0.0,48.750766193656,-103.654782006341
11/2019,33023010480000.0,25667.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-7-6H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,979.0,1950.0,30.0,1229.0,1264.0,789.0,0.0,48.7773847703577,-103.718869516631
11/2019,33023011830000.0,27922.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-8-5H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1217.0,1542.0,30.0,1461.0,1596.0,901.0,28.0,48.7781499038583,-103.6993600076
11/2019,33023014380000.0,36003.0,HUNT OIL COMPANY,ALEXANDRIA 161-100-22-15H  2,SESE,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,16229.0,39801.0,30.0,15624.0,10607.0,9936.0,0.0,48.751039348156,-103.642872458024
11/2019,33023011050000.0,26475.0,MUREX PETROLEUM CORPORATION,GARY LEE  31-30H,SESW,31.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,944.0,1730.0,30.0,960.0,932.0,315.0,12.0,48.7213252938565,-103.718131931293
11/2019,33023011220000.0,26752.0,"PETRO-HUNT, L.L.C.",MARVIN  14-34HS,SESW,34.0,162.0,100.0,DIV,ALEXANDRIA,BAKKEN,1223.0,2265.0,30.0,1233.0,961.0,746.0,9.0,48.808481880223,-103.653970789217
11/2019,33023011130000.0,26592.0,"PETRO-HUNT, L.L.C.",PAUL  3-4HS,LOT3,4.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1064.0,1934.0,30.0,1099.0,819.0,611.0,2.0,48.8067173528637,-103.675826950112
11/2019,33023007890000.0,21888.0,"PETRO-HUNT, L.L.C.",TOMLINSON  3-1HS,LOT3,1.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1093.0,3075.0,30.0,993.0,975.0,772.0,0.0,48.8069688974235,-103.611320548122
11/2019,33023010360000.0,25533.0,"PETRO-HUNT, L.L.C.",TOMLINSON  3-2HS,LOT3,2.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1325.0,4859.0,30.0,1290.0,1580.0,1377.0,0.0,48.8068225811021,-103.632490264464
11/2019,33061009390000.0,17850.0,"EOG RESOURCES, INC.",COTTONWOOD   2-35H,SESE,35.0,157.0,92.0,MTL,ALGER,BAKKEN,913.0,621.0,30.0,868.0,910.0,595.0,82.0,48.3734330030807,-102.518849020823
11/2019,33061012140000.0,18562.0,"EOG RESOURCES, INC.",COTTONWOOD   6-33H,SESE,33.0,157.0,92.0,MTL,ALGER,BAKKEN,682.0,364.0,30.0,633.0,627.0,332.0,62.0,48.3732684730249,-102.565189270515
11/2019,33061009710000.0,17937.0,"EOG RESOURCES, INC.",COTTONWOOD  5-34H,SWSE,34.0,157.0,92.0,MTL,ALGER,BAKKEN,600.0,453.0,30.0,599.0,912.0,368.0,311.0,48.3734722168184,-102.544378389845
11/2019,33061010810000.0,18214.0,"EOG RESOURCES, INC.",JAMES HILL  1-31H,LOT4,31.0,157.0,91.0,MTL,ALGER,BAKKEN,931.0,911.0,30.0,1085.0,1218.0,896.0,89.0,48.3863492288719,-102.493327598365
11/2019,33061009980000.0,18024.0,"EOG RESOURCES, INC.",ROSS   10-18H,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,889.0,2303.0,30.0,950.0,1086.0,818.0,35.0,48.3279914928241,-102.553662011687
11/2019,33061013070000.0,18843.0,"EOG RESOURCES, INC.",ROSS   18-10H,SESE,10.0,156.0,92.0,MTL,ALGER,BAKKEN,1023.0,987.0,30.0,1017.0,2063.0,1581.0,189.0,48.3429608379252,-102.484062410674
11/2019,33061015310000.0,19722.0,"EOG RESOURCES, INC.",ROSS   29-1716H,NWNE,17.0,156.0,92.0,MTL,ALGER,BAKKEN,2.0,44.0,1.0,221.0,2.0,0.0,0.0,48.3408499804306,-102.534618495614
11/2019,33061008300000.0,17526.0,"EOG RESOURCES, INC.",ROSS   4-05H,SESE,5.0,156.0,92.0,MTL,ALGER,BAKKEN,778.0,765.0,30.0,717.0,769.0,444.0,31.0,48.3570197106014,-102.527784760068
11/2019,33061011660000.0,18444.0,"EOG RESOURCES, INC.",ROSS  100-09H,SWSW,9.0,156.0,92.0,MTL,ALGER,BAKKEN,572.0,405.0,30.0,565.0,796.0,550.0,10.0,48.3426481813953,-102.521346926821
11/2019,33061038720000.0,32137.0,"EOG RESOURCES, INC.",ROSS  106-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,2138.0,4264.0,30.0,2265.0,3493.0,2636.0,615.0,48.3548539594592,-102.510663732013
11/2019,33061009750000.0,17950.0,"EOG RESOURCES, INC.",ROSS  1-09H,SWSE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,142.0,123.0,9.0,245.0,262.0,154.0,44.0,48.3426267320965,-102.510613955037
11/2019,33061010130000.0,18062.0,"EOG RESOURCES, INC.",ROSS  11-27H,SESE,27.0,156.0,92.0,MTL,ALGER,BAKKEN,553.0,221.0,30.0,437.0,715.0,217.0,211.0,48.2992365761756,-102.484117117503
11/2019,33061010340000.0,18118.0,"EOG RESOURCES, INC.",ROSS  12-06H,SESE,6.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3570964026496,-102.549706967591
11/2019,33061013000000.0,18819.0,"EOG RESOURCES, INC.",ROSS  13-15H,SESE,15.0,156.0,92.0,MTL,ALGER,BAKKEN,873.0,628.0,30.0,901.0,855.0,324.0,295.0,48.3278636249813,-102.484299817889
11/2019,33061012850000.0,18763.0,"EOG RESOURCES, INC.",ROSS  15-28H,SESE,28.0,156.0,92.0,MTL,ALGER,BAKKEN,772.0,413.0,30.0,1041.0,1100.0,737.0,74.0,48.298865183712,-102.505493669641
11/2019,33061005310000.0,16587.0,"EOG RESOURCES, INC.",ROSS  20-16H,NWNW,16.0,156.0,92.0,MTL,ALGER,BAKKEN,789.0,490.0,30.0,761.0,954.0,685.0,33.0,48.3408527702074,-102.521349967302
11/2019,33061011180000.0,18310.0,"EOG RESOURCES, INC.",ROSS  21-04H,LOT1,4.0,156.0,92.0,MTL,ALGER,BAKKEN,554.0,499.0,30.0,604.0,644.0,323.0,87.0,48.3721059186085,-102.509320231737
11/2019,33061014390000.0,19358.0,"EOG RESOURCES, INC.",ROSS  22-07H,SESE,7.0,156.0,92.0,MTL,ALGER,BAKKEN,664.0,467.0,30.0,621.0,955.0,591.0,129.0,48.3423043096009,-102.549401554149
11/2019,33061014940000.0,19560.0,"EOG RESOURCES, INC.",ROSS  27-2728H,SESW,27.0,156.0,92.0,MTL,ALGER,BAKKEN,861.0,289.0,30.0,810.0,994.0,537.0,225.0,48.2988175930269,-102.49618026533
11/2019,33061016590000.0,20295.0,"EOG RESOURCES, INC.",ROSS  28-1615H,NWNE,16.0,156.0,92.0,MTL,ALGER,BAKKEN,859.0,495.0,30.0,874.0,919.0,632.0,51.0,48.3410522439141,-102.512883940154
11/2019,33061016600000.0,20296.0,"EOG RESOURCES, INC.",ROSS  30-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,1866.0,1935.0,30.0,1980.0,2416.0,2011.0,167.0,48.355547201731,-102.514153177203
11/2019,33061009200000.0,17795.0,"EOG RESOURCES, INC.",ROSS  3-04H,LOT3,4.0,156.0,92.0,MTL,ALGER,BAKKEN,394.0,360.0,30.0,568.0,614.0,289.0,32.0,48.371785927168,-102.520712518292
11/2019,33061015200000.0,19679.0,"EOG RESOURCES, INC.",ROSS  31-0806H,SESW,8.0,156.0,92.0,MTL,ALGER,BAKKEN,1111.0,604.0,30.0,1061.0,1092.0,824.0,33.0,48.3424229826021,-102.538722307636
11/2019,33061015420000.0,19767.0,"EOG RESOURCES, INC.",ROSS  32-1707H,SESW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,618.0,542.0,30.0,611.0,655.0,384.0,37.0,48.3278207404733,-102.538436526362
11/2019,33061015450000.0,19793.0,"EOG RESOURCES, INC.",ROSS  33-0434H,SESW,4.0,156.0,92.0,MTL,ALGER,BAKKEN,949.0,886.0,30.0,1087.0,1359.0,1035.0,84.0,48.3577200996561,-102.517410543373
11/2019,33061015460000.0,19794.0,"EOG RESOURCES, INC.",ROSS  34-0533H,SESW,5.0,156.0,92.0,MTL,ALGER,BAKKEN,1102.0,713.0,30.0,1053.0,1329.0,1078.0,15.0,48.3567875578101,-102.538592358131
11/2019,33061015560000.0,19854.0,"EOG RESOURCES, INC.",ROSS  35-0331H,SESE,3.0,156.0,92.0,MTL,ALGER,BAKKEN,731.0,802.0,30.0,762.0,817.0,381.0,203.0,48.3582940723015,-102.484843501565
11/2019,33061020170000.0,22354.0,"EOG RESOURCES, INC.",ROSS  36-1707H,SWSW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,1700.0,2212.0,30.0,1674.0,1796.0,1379.0,183.0,48.3282280077843,-102.543790148172
11/2019,33061038730000.0,32138.0,"EOG RESOURCES, INC.",ROSS  42-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,902.0,2411.0,30.0,981.0,2015.0,1247.0,291.0,48.3548534895093,-102.510457956237
11/2019,33061038750000.0,32140.0,"EOG RESOURCES, INC.",ROSS  43-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,1246.0,2887.0,30.0,1355.0,3308.0,2300.0,537.0,48.3548525496096,-102.510046404684
11/2019,33061008320000.0,17531.0,"EOG RESOURCES, INC.",ROSS  5-08H,SWSE,8.0,156.0,92.0,MTL,ALGER,BAKKEN,688.0,487.0,30.0,637.0,936.0,606.0,39.0,48.342633176417,-102.532664052184
11/2019,33061005300000.0,16586.0,"EOG RESOURCES, INC.",ROSS  7-17H,NWNW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3405668972954,-102.546405457488
11/2019,33061008100000.0,17481.0,EQUINOR ENERGY LP,ADIX 25  1-H,NWNW,25.0,155.0,92.0,MTL,ALGER,BAKKEN,636.0,653.0,30.0,595.0,506.0,361.0,25.0,48.2251264800179,-102.459381629907
11/2019,33061021010000.0,22729.0,EQUINOR ENERGY LP,ALGER STATE   16-21 2TFH,SWSW,9.0,155.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2555514411793,-102.524200268997
11/2019,33061021000000.0,22713.0,EQUINOR ENERGY LP,ALGER STATE   16-21 4TFH,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1264.0,1739.0,28.0,1263.0,2578.0,2452.0,22.0,48.2554327436955,-102.507720977432
11/2019,33061020980000.0,22711.0,EQUINOR ENERGY LP,ALGER STATE  16-21 3H,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1206.0,1136.0,30.0,1227.0,3722.0,3548.0,54.0,48.255433348423,-102.507515554394
11/2019,33061025560000.0,25573.0,EQUINOR ENERGY LP,ALGER STATE  16-21 7H,SWSW,9.0,155.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2555490222752,-102.525021959116
11/2019,33061024780000.0,25212.0,EQUINOR ENERGY LP,ALGER STATE 16-21  #5H,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1003.0,666.0,30.0,1013.0,2392.0,2272.0,0.0,48.2556276467179,-102.506693978645
11/2019,33061024790000.0,25213.0,EQUINOR ENERGY LP,ALGER STATE 16-21  #6TFH,SESE,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1349.0,1629.0,30.0,1341.0,907.0,787.0,0.0,48.2556280095544,-102.506570724822
11/2019,33061016700000.0,20373.0,EQUINOR ENERGY LP,ALGER STATE 16-21  1-H,SESW,9.0,155.0,92.0,MTL,ALGER,BAKKEN,1013.0,769.0,29.0,985.0,124.0,0.0,8.0,48.2554762483823,-102.516221438043
11/2019,33061019550000.0,22061.0,EQUINOR ENERGY LP,ANDERSON  28-33 2TFH,NWNE,28.0,155.0,92.0,MTL,ALGER,BAKKEN,1085.0,948.0,30.0,1089.0,1329.0,1204.0,5.0,48.2249806614992,-102.51221230141
11/2019,33061019560000.0,22062.0,EQUINOR ENERGY LP,ANDERSON  28-33 3H,NWNE,28.0,155.0,92.0,MTL,ALGER,BAKKEN,1280.0,955.0,30.0,1296.0,2940.0,2819.0,1.0,48.2249809112057,-102.512109670667
11/2019,33061019570000.0,22063.0,EQUINOR ENERGY LP,ANDERSON  28-33 4TFH,NWNW,28.0,155.0,92.0,MTL,ALGER,BAKKEN,1114.0,918.0,28.0,1405.0,1788.0,1642.0,26.0,48.2249539813205,-102.523178000218
11/2019,33061007650000.0,17351.0,EQUINOR ENERGY LP,ANDERSON 28-33  1-H,NWNW,28.0,155.0,92.0,MTL,ALGER,BAKKEN,1223.0,1002.0,30.0,1389.0,1331.0,1211.0,0.0,48.2250862847299,-102.525132082889
11/2019,33061020080000.0,22292.0,EQUINOR ENERGY LP,ARVID ANDERSON   14-11 #2TFH,SESE,14.0,155.0,92.0,MTL,ALGER,BAKKEN,491.0,541.0,30.0,491.0,390.0,264.0,6.0,48.2410981098325,-102.464542562802
11/2019,33061020070000.0,22291.0,EQUINOR ENERGY LP,ARVID ANDERSON   14-11 #3H,SESE,14.0,155.0,92.0,MTL,ALGER,BAKKEN,2604.0,1264.0,30.0,2510.0,2811.0,2688.0,3.0,48.2410979346659,-102.464439879493
11/2019,33061020120000.0,22317.0,EQUINOR ENERGY LP,ARVID ANDERSON  14-11 #4TFH,SESW,14.0,155.0,92.0,MTL,ALGER,BAKKEN,435.0,707.0,18.0,424.0,1087.0,882.0,133.0,48.2411604812094,-102.47700191544
11/2019,33061025120000.0,25330.0,EQUINOR ENERGY LP,ARVID ANDERSON  14-11 7TFH,SESE,14.0,155.0,92.0,MTL,ALGER,BAKKEN,1110.0,2256.0,26.0,1185.0,1261.0,745.0,412.0,48.2409332561857,-102.464316660938
11/2019,33061023870000.0,24853.0,EQUINOR ENERGY LP,ARVID ANDERSON 14-11  #5H,SESW,14.0,155.0,92.0,MTL,ALGER,BAKKEN,1138.0,678.0,19.0,1076.0,2206.0,2025.0,109.0,48.2411634465607,-102.477133350054
11/2019,33061023880000.0,24854.0,EQUINOR ENERGY LP,ARVID ANDERSON 14-11  #6H,SESW,14.0,155.0,92.0,MTL,ALGER,BAKKEN,554.0,470.0,19.0,496.0,1262.0,797.0,393.0,48.2411630261608,-102.476886910113
11/2019,33061014080000.0,19198.0,EQUINOR ENERGY LP,ARVID ANDERSON 14-11  1-H,SWSE,14.0,155.0,92.0,MTL,ALGER,BAKKEN,710.0,367.0,16.0,726.0,664.0,0.0,600.0,48.2409174408349,-102.471114296215
11/2019,33061005970000.0,16893.0,EQUINOR ENERGY LP,BAKKE 23  1-H,NWNW,23.0,155.0,92.0,MTL,ALGER,BAKKEN,98.0,77.0,27.0,287.0,250.0,62.0,84.0,48.2394002860143,-102.481598424708
11/2019,33061029420000.0,27577.0,EQUINOR ENERGY LP,BARSTAD  23-14 3H,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1298.0,1043.0,30.0,1289.0,5291.0,5170.0,1.0,48.3139421211032,-102.597291458145
11/2019,33061029410000.0,27576.0,EQUINOR ENERGY LP,BARSTAD  23-14 7TFH,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,3978.0,4486.0,30.0,3880.0,8039.0,7917.0,2.0,48.3139422957519,-102.597414848595
11/2019,33061029400000.0,27575.0,EQUINOR ENERGY LP,BARSTAD  23-14 8H,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1512.0,1321.0,30.0,1462.0,2270.0,2108.0,42.0,48.3139424704005,-102.597538239046
11/2019,33061017590000.0,20907.0,EQUINOR ENERGY LP,BARSTAD 23-14   #1-H,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,283.0,219.0,30.0,243.0,2471.0,2346.0,5.0,48.3139463999959,-102.600314524185
11/2019,33061017600000.0,20908.0,EQUINOR ENERGY LP,BARSTAD 23-14  #2TFH,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1014.0,1625.0,30.0,944.0,1762.0,1220.0,422.0,48.3139462544553,-102.60021169881
11/2019,33061018560000.0,21374.0,EQUINOR ENERGY LP,BARSTAD 23-14  #4TFH,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1663.0,2402.0,30.0,1629.0,5913.0,5777.0,16.0,48.3139419464545,-102.597168067694
11/2019,33061018550000.0,21373.0,EQUINOR ENERGY LP,BARSTAD 23-14  #5H,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1234.0,1381.0,27.0,1181.0,628.0,520.0,0.0,48.3139417718058,-102.597044677244
11/2019,33061018570000.0,21375.0,EQUINOR ENERGY LP,BARSTAD 23-14  #6TFH,SWSE,23.0,156.0,93.0,MTL,ALGER,BAKKEN,1395.0,2628.0,30.0,1313.0,890.0,758.0,12.0,48.3139415971571,-102.596921286793
11/2019,33061028110000.0,27003.0,EQUINOR ENERGY LP,BROWN  30-19 3H,NENW,31.0,156.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2977804430293,-102.690926696198
11/2019,33061028120000.0,27004.0,EQUINOR ENERGY LP,BROWN  30-19 4TFH,NENW,31.0,156.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2977800319072,-102.690803373547
11/2019,33061028130000.0,27005.0,EQUINOR ENERGY LP,BROWN  30-19 5TFH,NENW,31.0,156.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2977796207852,-102.690680050896
11/2019,33061028140000.0,27006.0,EQUINOR ENERGY LP,BROWN  30-19 6H,NENW,31.0,156.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2977792096632,-102.690556728245
11/2019,33061031790000.0,28733.0,EQUINOR ENERGY LP,BROWN 30-19   #7TFH,SWSE,30.0,156.0,93.0,MTL,ALGER,BAKKEN,2219.0,2108.0,23.0,2223.0,7605.0,7411.0,194.0,48.2998492475771,-102.683888008957
11/2019,33061017400000.0,20790.0,EQUINOR ENERGY LP,BROWN 30-19  #2H,NENW,31.0,156.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2978606195238,-102.690309560048
11/2019,33061012820000.0,18760.0,EQUINOR ENERGY LP,BROWN 30-19  1-H,SWSE,30.0,156.0,93.0,MTL,ALGER,BAKKEN,802.0,960.0,23.0,840.0,2982.0,2889.0,5.0,48.2998524765075,-102.684003142612
11/2019,33061021840000.0,23286.0,EQUINOR ENERGY LP,BURES  20-29 4TFH,NWNE,20.0,155.0,93.0,MTL,ALGER,BAKKEN,1236.0,962.0,27.0,1225.0,2249.0,2141.0,0.0,48.2396349401334,-102.664609459444
11/2019,33061013730000.0,19058.0,EQUINOR ENERGY LP,BURES 20-29  #1TFH,NWNE,20.0,155.0,93.0,MTL,ALGER,BAKKEN,1476.0,1604.0,30.0,1440.0,3516.0,3353.0,43.0,48.2397041800635,-102.665866253884
11/2019,33061033150000.0,29487.0,EQUINOR ENERGY LP,BURES 20-29  #3H,NENW,20.0,155.0,93.0,MTL,ALGER,BAKKEN,2148.0,1790.0,28.0,2220.0,2271.0,2271.0,0.0,48.2395600816564,-102.667954596805
11/2019,33061033110000.0,29483.0,EQUINOR ENERGY LP,BURES 20-29  #5H,NENW,20.0,155.0,93.0,MTL,ALGER,BAKKEN,2807.0,2509.0,30.0,2847.0,4948.0,4948.0,0.0,48.2395603605849,-102.668447368538
11/2019,33061033130000.0,29485.0,EQUINOR ENERGY LP,BURES 20-29  #6TFH,NENW,20.0,155.0,93.0,MTL,ALGER,BAKKEN,1847.0,2691.0,30.0,1877.0,1357.0,1357.0,0.0,48.2395602211206,-102.668200982671
11/2019,33061033170000.0,29489.0,EQUINOR ENERGY LP,BURES 20-29  #7H,NENW,20.0,155.0,93.0,MTL,ALGER,BAKKEN,1898.0,2312.0,30.0,1921.0,3698.0,3698.0,0.0,48.2395599421921,-102.667708210938
11/2019,33061016630000.0,20306.0,EQUINOR ENERGY LP,BURES 20-29  2H,NWNE,20.0,155.0,93.0,MTL,ALGER,BAKKEN,1514.0,1830.0,30.0,1483.0,3667.0,3547.0,0.0,48.2397040754698,-102.665681472339
