ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
11/2017,33053016070000.0,9844.0,"TAQA USA, INC.",SOVIG     25-2,NWNE,25.0,151.0,101.0,MCK,ALEXANDER,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.875406,-103.5478
11/2017,33053026140000.0,15670.0,"TAQA USA, INC.",HANSEN  2-23,W2SE,23.0,151.0,101.0,MCK,ALEXANDER,RED RIVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.880860542873,-103.568864653431
11/2017,33053012110000.0,8165.0,"TAQA USA, INC.",SKEDSVOLD  1,SENE,23.0,151.0,101.0,MCK,ALEXANDER,RED RIVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8862073601492,-103.564744817384
11/2017,33023008590000.0,23323.0,HUNT OIL COMPANY,ALEXANDRIA   1-33-28HTF,LOT3,1.0,160.0,101.0,DIV,ALEXANDRIA,BAKKEN,930.0,1265.0,30.0,699.0,619.0,204.0,0.0,48.7188933269934,-103.677966532666
11/2017,33023012220000.0,28507.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-21-16H-1,SWSE,21.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2071.0,2974.0,30.0,2198.0,1748.0,1467.0,0.0,48.7501126172812,-103.668312885958
11/2017,33023012200000.0,28501.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-22-15H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1408.0,1615.0,30.0,1395.0,1100.0,327.0,0.0,48.750590754001,-103.65380316394
11/2017,33023010970000.0,26256.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-24-13H-1,SESW,24.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2405.0,5277.0,30.0,2368.0,2304.0,1862.0,0.0,48.7501792904821,-103.609886335862
11/2017,33023011690000.0,27725.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-32-29H-1,SWSE,32.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1511.0,1910.0,27.0,1218.0,1213.0,806.0,0.0,48.7210664252787,-103.691812040655
11/2017,33023010160000.0,25096.0,HUNT OIL COMPANY,ALEXANDRIA  1-26-35H,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,844.0,1657.0,22.0,913.0,1596.0,1258.0,0.0,48.7489650583043,-103.631885407043
11/2017,33023011820000.0,27921.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-17-20H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1826.0,2869.0,30.0,1633.0,2387.0,1650.0,0.0,48.7781166992351,-103.698443446601
11/2017,33023010470000.0,25666.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-18-19H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1024.0,1100.0,30.0,938.0,1117.0,656.0,0.0,48.777065448652,-103.718390659113
11/2017,33023010980000.0,26259.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-23-14H-1,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1854.0,3232.0,30.0,1689.0,2606.0,2145.0,0.0,48.7488408486698,-103.632319947206
11/2017,33023012210000.0,28502.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-27-34H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1458.0,2241.0,30.0,1651.0,1646.0,1007.0,0.0,48.7505901546712,-103.654238676889
11/2017,33023010480000.0,25667.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-7-6H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1276.0,2711.0,30.0,1398.0,1560.0,1099.0,0.0,48.7773532491915,-103.718388668791
11/2017,33023011830000.0,27922.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-8-5H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1552.0,2384.0,30.0,1632.0,1641.0,1042.0,0.0,48.778118091659,-103.698879076359
11/2017,33023011050000.0,26475.0,MUREX PETROLEUM CORPORATION,GARY LEE  31-30H,SESW,31.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,379.0,1076.0,12.0,646.0,410.0,168.0,0.0,48.7212941915917,-103.717651145197
11/2017,33023011220000.0,26752.0,SM ENERGY COMPANY,MARVIN  14-34HS,SESW,34.0,162.0,100.0,DIV,ALEXANDRIA,BAKKEN,1530.0,2640.0,30.0,1831.0,1221.0,922.0,180.0,48.808449902624,-103.653491544032
11/2017,33023011130000.0,26592.0,SM ENERGY COMPANY,PAUL  3-4HS,LOT3,4.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1550.0,2716.0,30.0,1497.0,1049.0,979.0,3.0,48.8066851435003,-103.675346839092
11/2017,33023007890000.0,21888.0,SM ENERGY COMPANY,TOMLINSON  3-1HS,LOT3,1.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1180.0,2469.0,30.0,1188.0,1224.0,1165.0,3.0,48.8069363779827,-103.610843034562
11/2017,33023010360000.0,25533.0,SM ENERGY COMPANY,TOMLINSON  3-2HS,LOT3,2.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1364.0,2293.0,30.0,1313.0,944.0,880.0,0.0,48.8067859724642,-103.632012801051
11/2017,33061009390000.0,17850.0,"EOG RESOURCES, INC.",COTTONWOOD   2-35H,SESE,35.0,157.0,92.0,MTL,ALGER,BAKKEN,776.0,565.0,30.0,802.0,811.0,529.0,40.0,48.3733988394042,-102.518299790626
11/2017,33061012140000.0,18562.0,"EOG RESOURCES, INC.",COTTONWOOD   6-33H,SESE,33.0,157.0,92.0,MTL,ALGER,BAKKEN,976.0,571.0,30.0,924.0,1341.0,1033.0,68.0,48.3732471320156,-102.564853063349
11/2017,33061009710000.0,17937.0,"EOG RESOURCES, INC.",COTTONWOOD  5-34H,SWSE,34.0,157.0,92.0,MTL,ALGER,BAKKEN,429.0,560.0,13.0,389.0,385.0,284.0,0.0,48.3734523210944,-102.543917839087
11/2017,33061010810000.0,18214.0,"EOG RESOURCES, INC.",JAMES HILL  1-31H,LOT4,31.0,157.0,91.0,MTL,ALGER,BAKKEN,827.0,840.0,30.0,909.0,877.0,603.0,32.0,48.3862555337559,-102.492868525937
11/2017,33061009980000.0,18024.0,"EOG RESOURCES, INC.",ROSS   10-18H,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,629.0,374.0,30.0,482.0,778.0,470.0,66.0,48.3279615678121,-102.553171638614
11/2017,33061013070000.0,18843.0,"EOG RESOURCES, INC.",ROSS   18-10H,SESE,10.0,156.0,92.0,MTL,ALGER,BAKKEN,2145.0,1929.0,30.0,2137.0,1620.0,1258.0,60.0,48.3429394490341,-102.483575742975
11/2017,33061015310000.0,19722.0,"EOG RESOURCES, INC.",ROSS   29-1716H,NWNE,17.0,156.0,92.0,MTL,ALGER,BAKKEN,1127.0,945.0,29.0,1050.0,1255.0,902.0,67.0,48.3408176723322,-102.534125698474
11/2017,33061008300000.0,17526.0,"EOG RESOURCES, INC.",ROSS   4-05H,SESE,5.0,156.0,92.0,MTL,ALGER,BAKKEN,1188.0,1028.0,30.0,1069.0,1233.0,897.0,34.0,48.3569969699039,-102.527329776174
11/2017,33061011660000.0,18444.0,"EOG RESOURCES, INC.",ROSS  100-09H,SWSW,9.0,156.0,92.0,MTL,ALGER,BAKKEN,429.0,483.0,17.0,471.0,490.0,356.0,7.0,48.3426108016359,-102.520867152983
11/2017,33061038720000.0,32137.0,"EOG RESOURCES, INC.",ROSS  106-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,7380.0,13788.0,30.0,7264.0,12968.0,12439.0,296.0,48.3548248316532,-102.510191339695
11/2017,33061009750000.0,17950.0,"EOG RESOURCES, INC.",ROSS  1-09H,SWSE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,664.0,542.0,30.0,531.0,992.0,700.0,50.0,48.3425921368703,-102.510154982948
11/2017,33061010130000.0,18062.0,"EOG RESOURCES, INC.",ROSS  11-27H,SESE,27.0,156.0,92.0,MTL,ALGER,BAKKEN,825.0,333.0,30.0,754.0,1198.0,746.0,151.0,48.2990408875929,-102.483636360585
11/2017,33061010340000.0,18118.0,"EOG RESOURCES, INC.",ROSS  12-06H,SESE,6.0,156.0,92.0,MTL,ALGER,BAKKEN,433.0,341.0,30.0,482.0,649.0,390.0,17.0,48.3570615279579,-102.549246608677
11/2017,33061013000000.0,18819.0,"EOG RESOURCES, INC.",ROSS  13-15H,SESE,15.0,156.0,92.0,MTL,ALGER,BAKKEN,1068.0,1107.0,30.0,922.0,1227.0,920.0,66.0,48.3278428234195,-102.483801667803
11/2017,33061012850000.0,18763.0,"EOG RESOURCES, INC.",ROSS  15-28H,SESE,28.0,156.0,92.0,MTL,ALGER,BAKKEN,1059.0,471.0,28.0,1161.0,1212.0,896.0,37.0,48.2988356840539,-102.50498964682
11/2017,33061005310000.0,16587.0,"EOG RESOURCES, INC.",ROSS  20-16H,NWNW,16.0,156.0,92.0,MTL,ALGER,BAKKEN,965.0,573.0,30.0,1055.0,697.0,422.0,33.0,48.3408153839194,-102.520857217013
11/2017,33061011180000.0,18310.0,"EOG RESOURCES, INC.",ROSS  21-04H,LOT1,4.0,156.0,92.0,MTL,ALGER,BAKKEN,789.0,883.0,27.0,662.0,571.0,340.0,31.0,48.3720918724064,-102.50888366725
11/2017,33061014390000.0,19358.0,"EOG RESOURCES, INC.",ROSS  22-07H,SESE,7.0,156.0,92.0,MTL,ALGER,BAKKEN,898.0,675.0,30.0,987.0,1110.0,766.0,102.0,48.3422822263551,-102.54894703329
11/2017,33061014940000.0,19560.0,"EOG RESOURCES, INC.",ROSS  27-2728H,SESW,27.0,156.0,92.0,MTL,ALGER,BAKKEN,1000.0,337.0,30.0,810.0,1464.0,1062.0,160.0,48.2987530404806,-102.495676242556
11/2017,33061016590000.0,20295.0,"EOG RESOURCES, INC.",ROSS  28-1615H,NWNE,16.0,156.0,92.0,MTL,ALGER,BAKKEN,145.0,271.0,9.0,0.0,159.0,94.0,0.0,48.3410170617144,-102.512424266463
11/2017,33061016600000.0,20296.0,"EOG RESOURCES, INC.",ROSS  30-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,3092.0,3057.0,30.0,2952.0,2594.0,2150.0,203.0,48.3555196943216,-102.513680054653
11/2017,33061009200000.0,17795.0,"EOG RESOURCES, INC.",ROSS  3-04H,LOT3,4.0,156.0,92.0,MTL,ALGER,BAKKEN,775.0,617.0,30.0,790.0,1037.0,690.0,45.0,48.3717602434638,-102.520251974017
11/2017,33061015200000.0,19679.0,"EOG RESOURCES, INC.",ROSS  31-0806H,SESW,8.0,156.0,92.0,MTL,ALGER,BAKKEN,1989.0,1316.0,30.0,1806.0,2136.0,1785.0,113.0,48.3423937984333,-102.538267747116
11/2017,33061015420000.0,19767.0,"EOG RESOURCES, INC.",ROSS  32-1707H,SESW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,761.0,596.0,27.0,806.0,861.0,574.0,114.0,48.3277945462087,-102.537945229584
11/2017,33061015450000.0,19793.0,"EOG RESOURCES, INC.",ROSS  33-0434H,SESW,4.0,156.0,92.0,MTL,ALGER,BAKKEN,1225.0,1110.0,30.0,1144.0,2189.0,1821.0,126.0,48.3576941576724,-102.516955298798
11/2017,33061015460000.0,19794.0,"EOG RESOURCES, INC.",ROSS  34-0533H,SESW,5.0,156.0,92.0,MTL,ALGER,BAKKEN,1244.0,775.0,30.0,1236.0,1258.0,942.0,74.0,48.3567576905531,-102.538132005544
11/2017,33061015560000.0,19854.0,"EOG RESOURCES, INC.",ROSS  35-0331H,SESE,3.0,156.0,92.0,MTL,ALGER,BAKKEN,910.0,946.0,30.0,1015.0,1473.0,1176.0,55.0,48.3582824695515,-102.484358260846
11/2017,33061020170000.0,22354.0,"EOG RESOURCES, INC.",ROSS  36-1707H,SWSW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,1524.0,987.0,30.0,1477.0,2299.0,1773.0,284.0,48.3281995470213,-102.543300081962
11/2017,33061038730000.0,32138.0,"EOG RESOURCES, INC.",ROSS  42-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,4424.0,10666.0,29.0,4368.0,8327.0,7701.0,183.0,48.3548242660733,-102.509985562875
11/2017,33061038750000.0,32140.0,"EOG RESOURCES, INC.",ROSS  43-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,6017.0,11407.0,29.0,5935.0,8501.0,7869.0,187.0,48.3548231349135,-102.509574009237
11/2017,33061008320000.0,17531.0,"EOG RESOURCES, INC.",ROSS  5-08H,SWSE,8.0,156.0,92.0,MTL,ALGER,BAKKEN,705.0,499.0,30.0,650.0,914.0,596.0,16.0,48.3425993798242,-102.532184376427
11/2017,33061005300000.0,16586.0,"EOG RESOURCES, INC.",ROSS  7-17H,NWNW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,606.0,618.0,30.0,719.0,886.0,605.0,39.0,48.3405435631096,-102.545948229761
11/2017,33061029510000.0,27609.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-5,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1004.0,688.0,30.0,1012.0,1203.0,974.0,229.0,48.2135839813197,-102.684885864712
11/2017,33061029520000.0,27610.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-6,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1105.0,952.0,30.0,1109.0,2432.0,2180.0,252.0,48.2135844964062,-102.685021332455
11/2017,33061029530000.0,27611.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-7,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1456.0,1614.0,30.0,1461.0,2809.0,2476.0,333.0,48.2135850114927,-102.685156800199
11/2017,33061029540000.0,27612.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-8,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2194.0,2086.0,30.0,2153.0,2752.0,2251.0,501.0,48.2135855265792,-102.685292267943
11/2017,33061013040000.0,18838.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-1,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1704.0,1129.0,30.0,1709.0,2463.0,2074.0,389.0,48.2127920023786,-102.684943335876
11/2017,33061013050000.0,18839.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-2,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,729.0,656.0,13.0,727.0,989.0,822.0,167.0,48.2127939534637,-102.685456471268
11/2017,33061013060000.0,18840.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-3,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2987.0,3130.0,30.0,2999.0,5199.0,4517.0,682.0,48.2127959045489,-102.685969606661
11/2017,33061033940000.0,29886.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-10,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,742.0,914.0,30.0,769.0,491.0,489.0,2.0,48.25568901918,-102.621480758875
11/2017,33061022880000.0,24004.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-2,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,1308.0,734.0,30.0,1309.0,2433.0,2335.0,98.0,48.2540207615607,-102.623874078617
11/2017,33061022870000.0,24003.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-3,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,1287.0,22.0,30.0,1288.0,1786.0,1689.0,97.0,48.2538837265448,-102.623879909894
11/2017,33061037720000.0,31599.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-5,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,1854.0,1301.0,30.0,1815.0,1677.0,1677.0,0.0,48.2556857048722,-102.620630307487
11/2017,33061037710000.0,31598.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-6,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,2924.0,2168.0,30.0,2871.0,2903.0,2903.0,0.0,48.2556862332401,-102.620765886694
11/2017,33061032750000.0,29270.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-7,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,1503.0,1663.0,30.0,1599.0,3887.0,3887.0,0.0,48.2556874340763,-102.621074021255
11/2017,33061032760000.0,29271.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-8,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,1769.0,1627.0,23.0,1776.0,1810.0,1810.0,0.0,48.2556879624442,-102.621209600462
11/2017,33061032770000.0,29272.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-9,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,1794.0,2518.0,21.0,1667.0,2932.0,2931.0,1.0,48.2556884908121,-102.621345179668
11/2017,33061037730000.0,31600.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  LE-155-93-1522H-1,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,4091.0,3187.0,30.0,3986.0,4072.0,4068.0,4.0,48.2556851765043,-102.62049472828
11/2017,33061038490000.0,32096.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  LE-155-93-1523H-2,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,2336.0,1283.0,19.0,2725.0,2239.0,2229.0,10.0,48.2556846481363,-102.620359149074
11/2017,33061007800000.0,17389.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-155-93-  1522H-1,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,1039.0,807.0,30.0,1019.0,1049.0,971.0,78.0,48.2541632779773,-102.623868014089
11/2017,33061028050000.0,26984.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-4,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1609.0,1071.0,30.0,1609.0,2251.0,2130.0,121.0,48.2391953694544,-102.645827583564
11/2017,33061028060000.0,26985.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-5,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1687.0,1294.0,30.0,1701.0,2311.0,2184.0,127.0,48.239285827106,-102.645828210002
11/2017,33061028070000.0,26986.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-6,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1901.0,1629.0,30.0,1937.0,2889.0,2747.0,142.0,48.2393762847576,-102.64582883644
11/2017,33061028080000.0,26987.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-7,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,2581.0,2682.0,28.0,2554.0,2623.0,2429.0,194.0,48.2394667424092,-102.645829462878
11/2017,33061011540000.0,18405.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-1,NWNE,21.0,155.0,93.0,MTL,ALGER,BAKKEN,748.0,284.0,30.0,749.0,697.0,641.0,56.0,48.2397298919413,-102.644632284001
11/2017,33061021070000.0,22769.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-2,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1764.0,1686.0,30.0,1740.0,2668.0,2535.0,133.0,48.2396065405981,-102.644939362357
11/2017,33061021080000.0,22770.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-3,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,930.0,598.0,30.0,933.0,1155.0,1085.0,70.0,48.2396037994572,-102.645144658732
11/2017,33061007760000.0,17378.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-1,NENW,1.0,155.0,93.0,MTL,ALGER,BAKKEN,663.0,425.0,30.0,687.0,482.0,481.0,1.0,48.2826534790128,-102.579347465679
11/2017,33061017730000.0,20940.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-2,LOT2,1.0,155.0,93.0,MTL,ALGER,BAKKEN,1296.0,859.0,30.0,1332.0,1434.0,1432.0,2.0,48.2826595630951,-102.57877332164
11/2017,33061017740000.0,20941.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-3,LOT2,1.0,155.0,93.0,MTL,ALGER,BAKKEN,2212.0,1021.0,30.0,2260.0,3137.0,3133.0,4.0,48.2826587208858,-102.578547293723
11/2017,33061017300000.0,20696.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-MEIERS A-156-93-  13H-1,LOT1,18.0,156.0,92.0,MTL,ALGER,BAKKEN,306.0,350.0,30.0,293.0,448.0,448.0,0.0,48.3398301405517,-102.567116318966
11/2017,33061021130000.0,22795.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-2,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,190.0,373.0,5.0,229.0,566.0,557.0,9.0,48.2677666612608,-102.688198469433
11/2017,33061021140000.0,22796.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-3,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,1396.0,1117.0,30.0,1521.0,2642.0,2577.0,65.0,48.26776705183,-102.688403908813
11/2017,33061031230000.0,28466.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-5,NWNE,7.0,155.0,93.0,MTL,ALGER,BAKKEN,1060.0,5193.0,28.0,1067.0,501.0,452.0,49.0,48.2673573107402,-102.6877135679
11/2017,33061031240000.0,28467.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-6,NWNE,7.0,155.0,93.0,MTL,ALGER,BAKKEN,14.0,129.0,2.0,210.0,79.0,78.0,1.0,48.2673575763107,-102.687853258016
11/2017,33061031250000.0,28468.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-7,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2673577670699,-102.687953597348
11/2017,33061031260000.0,28469.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-8,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,31.0,0.0,0.0,0.0,48.2673552837872,-102.688089226024
11/2017,33061012570000.0,18674.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-155-93-  0718H-1,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,1509.0,1035.0,30.0,1669.0,1762.0,1692.0,70.0,48.2687665464668,-102.687868172356
11/2017,33061025570000.0,25574.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-4,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,985.0,773.0,30.0,983.0,3521.0,3521.0,0.0,48.3338805105308,-102.654459449936
