ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
01/2016,33023012200000.0,28501.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-22-15H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2515.0,3239.0,25.0,2309.0,1460.0,1077.0,14.0,48.750590754001,-103.65380316394
01/2016,33023010970000.0,26256.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-24-13H-1,SESW,24.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2932.0,6536.0,31.0,3212.0,3301.0,2782.0,43.0,48.7501792904821,-103.609886335862
01/2016,33023011690000.0,27725.0,HUNT OIL COMPANY,ALEXANDRIA   161-100-32-29H-1,SWSE,32.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1892.0,2825.0,31.0,2110.0,2130.0,994.0,660.0,48.7210664252787,-103.691812040655
01/2016,33023010160000.0,25096.0,HUNT OIL COMPANY,ALEXANDRIA  1-26-35H,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1982.0,3605.0,31.0,2061.0,2948.0,2443.0,29.0,48.7489650583043,-103.631885407043
01/2016,33023011820000.0,27921.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-17-20H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,3793.0,5341.0,31.0,3930.0,3261.0,1740.0,663.0,48.7781166992351,-103.698443446601
01/2016,33023010470000.0,25666.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-18-19H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1998.0,3741.0,31.0,2352.0,2022.0,1220.0,326.0,48.777065448652,-103.718390659113
01/2016,33023010980000.0,26259.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-23-14H-1,NENW,26.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,3376.0,5807.0,31.0,3499.0,3888.0,3281.0,131.0,48.7488408486698,-103.632319947206
01/2016,33023012210000.0,28502.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-27-34H-1,SESW,22.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2840.0,4178.0,31.0,2747.0,2810.0,1698.0,125.0,48.7505901546712,-103.654238676889
01/2016,33023010480000.0,25667.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-7-6H-1,NENW,18.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2688.0,5937.0,31.0,2436.0,3129.0,2049.0,604.0,48.7773532491915,-103.718388668791
01/2016,33023011830000.0,27922.0,HUNT OIL COMPANY,ALEXANDRIA  161-100-8-5H-1,NENW,17.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,3107.0,5681.0,31.0,3224.0,2685.0,1541.0,524.0,48.778118091659,-103.698879076359
01/2016,33023011050000.0,26475.0,MUREX PETROLEUM CORPORATION,GARY LEE  31-30H,SESW,31.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1.0,17.0,5.0,0.0,0.0,0.0,0.0,48.7212941915917,-103.717651145197
01/2016,33023011220000.0,26752.0,SM ENERGY COMPANY,MARVIN  14-34HS,SESW,34.0,162.0,100.0,DIV,ALEXANDRIA,BAKKEN,2660.0,4330.0,30.0,2688.0,1834.0,1143.0,496.0,48.808449902624,-103.653491544032
01/2016,33023011130000.0,26592.0,SM ENERGY COMPANY,PAUL  3-4HS,LOT3,4.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2592.0,4300.0,31.0,2456.0,1676.0,1389.0,93.0,48.8066851435003,-103.675346839092
01/2016,33023007890000.0,21888.0,SM ENERGY COMPANY,TOMLINSON  3-1HS,LOT3,1.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,1796.0,2781.0,31.0,1835.0,1302.0,1021.0,176.0,48.8069363779827,-103.610843034562
01/2016,33023010360000.0,25533.0,SM ENERGY COMPANY,TOMLINSON  3-2HS,LOT3,2.0,161.0,100.0,DIV,ALEXANDRIA,BAKKEN,2423.0,4054.0,31.0,2505.0,2409.0,1945.0,301.0,48.8067859724642,-103.632012801051
01/2016,33061010810000.0,18214.0,"EOG RESOURCES, INC.",JAMES HILL  1-31H,LOT4,31.0,157.0,91.0,MTL,ALGER,BAKKEN,1140.0,1075.0,31.0,1075.0,1122.0,872.0,0.0,48.3862555337559,-102.492868525937
01/2016,33061009980000.0,18024.0,"EOG RESOURCES, INC.",ROSS   10-18H,SWSE,18.0,156.0,92.0,MTL,ALGER,BAKKEN,909.0,509.0,31.0,666.0,1005.0,751.0,4.0,48.3279615678121,-102.553171638614
01/2016,33061013070000.0,18843.0,"EOG RESOURCES, INC.",ROSS   18-10H,SESE,10.0,156.0,92.0,MTL,ALGER,BAKKEN,750.0,572.0,31.0,723.0,674.0,362.0,0.0,48.3429394490341,-102.483575742975
01/2016,33061015310000.0,19722.0,"EOG RESOURCES, INC.",ROSS   29-1716H,NWNE,17.0,156.0,92.0,MTL,ALGER,BAKKEN,1058.0,722.0,31.0,1059.0,1216.0,904.0,0.0,48.3408176723322,-102.534125698474
01/2016,33061008300000.0,17526.0,"EOG RESOURCES, INC.",ROSS   4-05H,SESE,5.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3569969699039,-102.527329776174
01/2016,33061011660000.0,18444.0,"EOG RESOURCES, INC.",ROSS  100-09H,SWSW,9.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3426108016359,-102.520867152983
01/2016,33061009750000.0,17950.0,"EOG RESOURCES, INC.",ROSS  1-09H,SWSE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,639.0,485.0,31.0,464.0,508.0,258.0,0.0,48.3425921368703,-102.510154982948
01/2016,33061010130000.0,18062.0,"EOG RESOURCES, INC.",ROSS  11-27H,SESE,27.0,156.0,92.0,MTL,ALGER,BAKKEN,1306.0,530.0,31.0,1343.0,1156.0,841.0,3.0,48.2990408875929,-102.483636360585
01/2016,33061010340000.0,18118.0,"EOG RESOURCES, INC.",ROSS  12-06H,SESE,6.0,156.0,92.0,MTL,ALGER,BAKKEN,826.0,620.0,31.0,715.0,1467.0,1217.0,0.0,48.3570615279579,-102.549246608677
01/2016,33061013000000.0,18819.0,"EOG RESOURCES, INC.",ROSS  13-15H,SESE,15.0,156.0,92.0,MTL,ALGER,BAKKEN,801.0,552.0,31.0,667.0,980.0,730.0,0.0,48.3278428234195,-102.483801667803
01/2016,33061012850000.0,18763.0,"EOG RESOURCES, INC.",ROSS  15-28H,SESE,28.0,156.0,92.0,MTL,ALGER,BAKKEN,1099.0,431.0,31.0,878.0,1386.0,1074.0,0.0,48.2988356840539,-102.50498964682
01/2016,33061005310000.0,16587.0,"EOG RESOURCES, INC.",ROSS  20-16H,NWNW,16.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3408153839194,-102.520857217013
01/2016,33061011180000.0,18310.0,"EOG RESOURCES, INC.",ROSS  21-04H,LOT1,4.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,134.0,0.0,0.0,0.0,48.3720918724064,-102.50888366725
01/2016,33061014390000.0,19358.0,"EOG RESOURCES, INC.",ROSS  22-07H,SESE,7.0,156.0,92.0,MTL,ALGER,BAKKEN,939.0,541.0,31.0,966.0,1345.0,1095.0,0.0,48.3422822263551,-102.54894703329
01/2016,33061014940000.0,19560.0,"EOG RESOURCES, INC.",ROSS  27-2728H,SESW,27.0,156.0,92.0,MTL,ALGER,BAKKEN,1432.0,438.0,31.0,1369.0,1675.0,1425.0,0.0,48.2987530404806,-102.495676242556
01/2016,33061016590000.0,20295.0,"EOG RESOURCES, INC.",ROSS  28-1615H,NWNE,16.0,156.0,92.0,MTL,ALGER,BAKKEN,829.0,434.0,31.0,883.0,997.0,747.0,0.0,48.3410170617144,-102.512424266463
01/2016,33061016600000.0,20296.0,"EOG RESOURCES, INC.",ROSS  30-0915H,NWNE,9.0,156.0,92.0,MTL,ALGER,BAKKEN,1320.0,939.0,31.0,1335.0,1291.0,1041.0,0.0,48.3555196943216,-102.513680054653
01/2016,33061009200000.0,17795.0,"EOG RESOURCES, INC.",ROSS  3-04H,LOT3,4.0,156.0,92.0,MTL,ALGER,BAKKEN,540.0,572.0,13.0,625.0,644.0,524.0,0.0,48.3717602434638,-102.520251974017
01/2016,33061015200000.0,19679.0,"EOG RESOURCES, INC.",ROSS  31-0806H,SESW,8.0,156.0,92.0,MTL,ALGER,BAKKEN,1727.0,873.0,31.0,1784.0,1304.0,1054.0,0.0,48.3423937984333,-102.538267747116
01/2016,33061015420000.0,19767.0,"EOG RESOURCES, INC.",ROSS  32-1707H,SESW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,674.0,491.0,31.0,885.0,454.0,153.0,51.0,48.3277945462087,-102.537945229584
01/2016,33061015450000.0,19793.0,"EOG RESOURCES, INC.",ROSS  33-0434H,SESW,4.0,156.0,92.0,MTL,ALGER,BAKKEN,1518.0,1223.0,31.0,1332.0,1597.0,1347.0,0.0,48.3576941576724,-102.516955298798
01/2016,33061015460000.0,19794.0,"EOG RESOURCES, INC.",ROSS  34-0533H,SESW,5.0,156.0,92.0,MTL,ALGER,BAKKEN,1210.0,723.0,31.0,1337.0,922.0,672.0,0.0,48.3567576905531,-102.538132005544
01/2016,33061015560000.0,19854.0,"EOG RESOURCES, INC.",ROSS  35-0331H,SESE,3.0,156.0,92.0,MTL,ALGER,BAKKEN,666.0,686.0,20.0,885.0,492.0,336.0,1.0,48.3582824695515,-102.484358260846
01/2016,33061020170000.0,22354.0,"EOG RESOURCES, INC.",ROSS  36-1707H,SWSW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,1467.0,902.0,26.0,1752.0,1425.0,1214.0,8.0,48.3281995470213,-102.543300081962
01/2016,33061008320000.0,17531.0,"EOG RESOURCES, INC.",ROSS  5-08H,SWSE,8.0,156.0,92.0,MTL,ALGER,BAKKEN,880.0,585.0,31.0,968.0,1053.0,741.0,0.0,48.3425993798242,-102.532184376427
01/2016,33061005300000.0,16586.0,"EOG RESOURCES, INC.",ROSS  7-17H,NWNW,17.0,156.0,92.0,MTL,ALGER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3405435631096,-102.545948229761
01/2016,33061029510000.0,27609.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-5,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1484.0,229.0,18.0,1494.0,1481.0,1211.0,270.0,48.2135839813197,-102.684885864712
01/2016,33061029520000.0,27610.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-6,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2522.0,306.0,23.0,2517.0,2027.0,1568.0,459.0,48.2135844964062,-102.685021332455
01/2016,33061029530000.0,27611.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-7,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2483.0,505.0,24.0,2487.0,3229.0,2778.0,451.0,48.2135850114927,-102.685156800199
01/2016,33061029540000.0,27612.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-8,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2380.0,406.0,21.0,2381.0,2439.0,2006.0,433.0,48.2135855265792,-102.685292267943
01/2016,33061013040000.0,18838.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-1,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1096.0,689.0,9.0,1085.0,1133.0,934.0,199.0,48.2127920023786,-102.684943335876
01/2016,33061013050000.0,18839.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-2,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,2269.0,1680.0,24.0,2257.0,2420.0,2007.0,413.0,48.2127939534637,-102.685456471268
01/2016,33061013060000.0,18840.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-3,SWSE,30.0,155.0,93.0,MTL,ALGER,BAKKEN,1260.0,535.0,24.0,1255.0,806.0,577.0,229.0,48.2127959045489,-102.685969606661
01/2016,33061033940000.0,29886.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-10,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,1712.0,1979.0,30.0,1608.0,961.0,955.0,6.0,48.25568901918,-102.621480758875
01/2016,33061022880000.0,24004.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-2,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,1688.0,998.0,24.0,1661.0,1862.0,1846.0,16.0,48.2540207615607,-102.623874078617
01/2016,33061022870000.0,24003.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-3,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,1830.0,899.0,31.0,1815.0,2481.0,2464.0,17.0,48.2538837265448,-102.623879909894
01/2016,33061032750000.0,29270.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-7,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,4391.0,1826.0,31.0,4144.0,2549.0,2505.0,44.0,48.2556874340763,-102.621074021255
01/2016,33061032760000.0,29271.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-8,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,3501.0,2355.0,31.0,3283.0,3149.0,3122.0,27.0,48.2556879624442,-102.621209600462
01/2016,33061032770000.0,29272.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-9,SWSE,10.0,155.0,93.0,MTL,ALGER,BAKKEN,2931.0,2653.0,31.0,2750.0,2420.0,2410.0,10.0,48.2556884908121,-102.621345179668
01/2016,33061007800000.0,17389.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-155-93-  1522H-1,NENW,15.0,155.0,93.0,MTL,ALGER,BAKKEN,2077.0,1403.0,31.0,2059.0,2546.0,2526.0,20.0,48.2541632779773,-102.623868014089
01/2016,33061028050000.0,26984.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-4,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,2261.0,1090.0,26.0,2247.0,2311.0,2290.0,21.0,48.2391953694544,-102.645827583564
01/2016,33061028060000.0,26985.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-5,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1696.0,878.0,19.0,1685.0,1578.0,1562.0,16.0,48.239285827106,-102.645828210002
01/2016,33061028070000.0,26986.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-6,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,2633.0,1898.0,27.0,2619.0,3934.0,3909.0,25.0,48.2393762847576,-102.64582883644
01/2016,33061028080000.0,26987.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-7,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,3049.0,1705.0,31.0,3026.0,3307.0,3278.0,29.0,48.2394667424092,-102.645829462878
01/2016,33061011540000.0,18405.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-1,NWNE,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1179.0,670.0,31.0,1170.0,1187.0,1176.0,11.0,48.2397298919413,-102.644632284001
01/2016,33061021070000.0,22769.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-2,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1951.0,3785.0,31.0,1922.0,2094.0,2076.0,18.0,48.2396065405981,-102.644939362357
01/2016,33061021080000.0,22770.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-3,NENW,21.0,155.0,93.0,MTL,ALGER,BAKKEN,1399.0,821.0,28.0,1387.0,1685.0,1672.0,13.0,48.2396037994572,-102.645144658732
01/2016,33061007760000.0,17378.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-1,NENW,1.0,155.0,93.0,MTL,ALGER,BAKKEN,367.0,74.0,30.0,404.0,501.0,501.0,0.0,48.2826534790128,-102.579347465679
01/2016,33061017730000.0,20940.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-2,LOT2,1.0,155.0,93.0,MTL,ALGER,BAKKEN,2142.0,919.0,30.0,2159.0,1959.0,1958.0,1.0,48.2826595630951,-102.57877332164
01/2016,33061017740000.0,20941.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-3,LOT2,1.0,155.0,93.0,MTL,ALGER,BAKKEN,639.0,369.0,30.0,642.0,801.0,801.0,0.0,48.2826587208858,-102.578547293723
01/2016,33061017300000.0,20696.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-MEIERS A-156-93-  13H-1,LOT1,18.0,156.0,92.0,MTL,ALGER,BAKKEN,550.0,358.0,27.0,521.0,504.0,504.0,0.0,48.3398301405517,-102.567116318966
01/2016,33061021130000.0,22795.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-2,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,3490.0,2416.0,26.0,3533.0,5694.0,5694.0,0.0,48.2677666612608,-102.688198469433
01/2016,33061021140000.0,22796.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-3,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,2965.0,2239.0,26.0,2990.0,5442.0,5442.0,0.0,48.26776705183,-102.688403908813
01/2016,33061031230000.0,28466.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-5,NWNE,7.0,155.0,93.0,MTL,ALGER,BAKKEN,2988.0,1775.0,26.0,3020.0,3725.0,3725.0,0.0,48.2673573107402,-102.6877135679
01/2016,33061031240000.0,28467.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-6,NWNE,7.0,155.0,93.0,MTL,ALGER,BAKKEN,4842.0,2677.0,26.0,4873.0,5773.0,5773.0,0.0,48.2673575763107,-102.687853258016
01/2016,33061031250000.0,28468.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-7,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,4083.0,2385.0,26.0,4125.0,5145.0,5145.0,0.0,48.2673577670699,-102.687953597348
01/2016,33061031260000.0,28469.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-8,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,3096.0,2386.0,26.0,3121.0,3670.0,3670.0,0.0,48.2673552837872,-102.688089226024
01/2016,33061012570000.0,18674.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-155-93-  0718H-1,NENW,7.0,155.0,93.0,MTL,ALGER,BAKKEN,2395.0,2392.0,26.0,2355.0,4576.0,4576.0,0.0,48.2687665464668,-102.687868172356
01/2016,33061025570000.0,25574.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-4,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1132.0,982.0,31.0,1133.0,3289.0,3289.0,0.0,48.3338805105308,-102.654459449936
01/2016,33061025580000.0,25575.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-5,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1227.0,993.0,30.0,1232.0,2056.0,2056.0,0.0,48.3337434559083,-102.654459449936
01/2016,33061025590000.0,25576.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-6,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1661.0,780.0,31.0,1668.0,3024.0,3024.0,0.0,48.3336064012858,-102.654459449936
01/2016,33061018040000.0,21129.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-1,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1019.0,703.0,31.0,1022.0,1468.0,1468.0,0.0,48.3338799369945,-102.65322519983
01/2016,33061018060000.0,21131.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-2,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1683.0,938.0,31.0,1689.0,1299.0,1299.0,0.0,48.3336058277495,-102.65322519983
01/2016,33061018080000.0,21133.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-3,NWSW,16.0,156.0,93.0,MTL,ALGER,BAKKEN,1451.0,1144.0,31.0,1455.0,2472.0,2472.0,0.0,48.3333317185046,-102.65322519983
01/2016,33061021090000.0,22771.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-2,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,2698.0,726.0,26.0,2708.0,3265.0,3265.0,0.0,48.2704584315871,-102.683863069436
01/2016,33061021100000.0,22772.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-3,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,1984.0,648.0,26.0,2003.0,2626.0,2626.0,0.0,48.2704588222356,-102.684068550557
01/2016,33061012580000.0,18677.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-155-93-  0631H-1,SWSE,6.0,155.0,93.0,MTL,ALGER,BAKKEN,1115.0,642.0,26.0,1123.0,777.0,777.0,0.0,48.2702049457806,-102.686061717429
01/2016,33061023310000.0,24445.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-2,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,372.0,280.0,11.0,380.0,323.0,319.0,4.0,48.2423942760457,-102.635258108051
01/2016,33061023300000.0,24444.0,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-3,SESE,16.0,155.0,93.0,MTL,ALGER,BAKKEN,1738.0,745.0,31.0,1723.0,1620.0,1603.0,17.0,48.2423887937778,-102.635463475382
